date,site,block,plot,treatment,quad,count,id,comment_code,year,season,type,keyfield,datasetid,POINT_X,POINT_Y,table_id,layer_id
03/23/2001,C,2,1,L,32,2,SMXVQS01.JK1,0,2001,S,RF,C2132,DSL2006018,-106.7702373,32.51314524,100-086-5.1,210-086-2.1
03/23/2001,C,2,1,L,33,1,SMXVQS01.JK0,0,2001,S,RF,C2133,DSL2006018,-106.7701615,32.51313751,100-086-5.1,210-086-2.1
03/23/2001,C,2,1,L,33,1,SMXVQS01.JK1,0,2001,S,RF,C2133,DSL2006018,-106.7701615,32.51313751,100-086-5.1,210-086-2.1
03/23/2001,C,2,1,L,34,2,SMXVQS01.JK0,0,2001,S,RF,C2134,DSL2006018,-106.7701128,32.51314371,100-086-5.1,210-086-2.1
03/23/2001,C,2,1,L,34,2,SMXVQS01.JK1,0,2001,S,RF,C2134,DSL2006018,-106.7701128,32.51314371,100-086-5.1,210-086-2.1
03/23/2001,C,2,1,L,35,2,SMXVQS01.JK0,0,2001,S,RF,C2135,DSL2006018,-106.7700476,32.513143,100-086-5.1,210-086-2.1
03/23/2001,C,2,1,L,35,2,SMXVQS01.JK1,0,2001,S,RF,C2135,DSL2006018,-106.7700476,32.513143,100-086-5.1,210-086-2.1
03/23/2001,C,2,1,L,36,0,SMXVQS01.JK0,0,2001,S,RF,C2136,DSL2006018,-106.7699857,32.51314083,100-086-5.1,210-086-2.1
03/23/2001,C,2,1,L,36,0,SMXVQS01.JK1,0,2001,S,RF,C2136,DSL2006018,-106.7699857,32.51314083,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,1,0,SMXVQS01.DP1,0,2001,S,RF,C241,DSL2006018,-106.76999,32.51338752,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,2,0,SMXVQS01.DP1,0,2001,S,RF,C242,DSL2006018,-106.7700499,32.51338621,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,3,0,SMXVQS01.DP1,0,2001,S,RF,C243,DSL2006018,-106.7701189,32.51338443,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,4,0,SMXVQS01.DP1,0,2001,S,RF,C244,DSL2006018,-106.7701777,32.51338524,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,5,0,SMXVQS01.DP1,0,2001,S,RF,C245,DSL2006018,-106.7702377,32.51338037,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,6,0,SMXVQS01.DP1,0,2001,S,RF,C246,DSL2006018,-106.7702933,32.51337918,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,7,0,SMXVQS01.DP1,0,2001,S,RF,C247,DSL2006018,-106.7702985,32.51343491,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,8,0,SMXVQS01.DP1,0,2001,S,RF,C248,DSL2006018,-106.7702397,32.5134367,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,9,0,SMXVQS01.DP1,0,2001,S,RF,C249,DSL2006018,-106.7701751,32.51343764,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,10,0,SMXVQS01.DP1,0,2001,S,RF,C2410,DSL2006018,-106.7701153,32.51343913,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,11,0,SMXVQS01.DP1,0,2001,S,RF,C2411,DSL2006018,-106.7700474,32.51343885,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,12,0,SMXVQS01.DP1,0,2001,S,RF,C2412,DSL2006018,-106.7699896,32.51343891,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,13,0,SMXVQS01.DP1,0,2001,S,RF,C2413,DSL2006018,-106.7699924,32.51349318,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,14,0,SMXVQS01.JK0,0,2001,S,RF,C2414,DSL2006018,-106.770049,32.51348882,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,14,0,SMXVQS01.JK1,0,2001,S,RF,C2414,DSL2006018,-106.770049,32.51348882,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,15,0,SMXVQS01.JK0,0,2001,S,RF,C2415,DSL2006018,-106.7701131,32.51349094,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,15,0,SMXVQS01.JK1,0,2001,S,RF,C2415,DSL2006018,-106.7701131,32.51349094,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,16,0,SMXVQS01.JK0,0,2001,S,RF,C2416,DSL2006018,-106.7701768,32.51349403,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,16,0,SMXVQS01.JK1,0,2001,S,RF,C2416,DSL2006018,-106.7701768,32.51349403,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,17,0,SMXVQS01.JK0,0,2001,S,RF,C2417,DSL2006018,-106.7702372,32.51348904,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,17,0,SMXVQS01.JK1,0,2001,S,RF,C2417,DSL2006018,-106.7702372,32.51348904,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,18,0,SMXVQS01.JK0,0,2001,S,RF,C2418,DSL2006018,-106.7702967,32.51348238,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,18,0,SMXVQS01.JK1,0,2001,S,RF,C2418,DSL2006018,-106.7702967,32.51348238,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,19,0,SMXVQS01.DL1,0,2001,S,RF,C2419,DSL2006018,-106.7702946,32.51353665,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,20,0,SMXVQS01.DL1,0,2001,S,RF,C2420,DSL2006018,-106.7702392,32.51354033,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,21,0,SMXVQS01.DL1,0,2001,S,RF,C2421,DSL2006018,-106.7701764,32.51354627,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,22,0,SMXVQS01.DL1,0,2001,S,RF,C2422,DSL2006018,-106.7701132,32.51354089,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,23,0,SMXVQS01.DL1,0,2001,S,RF,C2423,DSL2006018,-106.7700538,32.51354947,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,24,0,SMXVQS01.DL1,0,2001,S,RF,C2424,DSL2006018,-106.7699949,32.51354112,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,25,0,SMXVQS01.DL1,0,2001,S,RF,C2425,DSL2006018,-106.7699937,32.5135963,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,26,0,SMXVQS01.DL1,0,2001,S,RF,C2426,DSL2006018,-106.7700565,32.51359747,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,27,0,SMXVQS01.DL1,0,2001,S,RF,C2427,DSL2006018,-106.7701179,32.51359397,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,28,0,SMXVQS01.DL1,0,2001,S,RF,C2428,DSL2006018,-106.7701775,32.51359779,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,29,0,SMXVQS01.DL1,0,2001,S,RF,C2429,DSL2006018,-106.7702408,32.51359282,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,30,1,SMXVQS01.DL1,1,2001,S,RF,C2430,DSL2006018,-106.7702911,32.51358708,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,31,0,SMXVQS01.DL1,0,2001,S,RF,C2431,DSL2006018,-106.7703011,32.51364706,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,32,0,SMXVQS01.DL1,0,2001,S,RF,C2432,DSL2006018,-106.7702421,32.51364226,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,33,0,SMXVQS01.DL1,0,2001,S,RF,C2433,DSL2006018,-106.770179,32.51365047,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,34,0,SMXVQS01.DL1,0,2001,S,RF,C2434,DSL2006018,-106.7701133,32.51364994,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,35,0,SMXVQS01.DL1,0,2001,S,RF,C2435,DSL2006018,-106.7700538,32.5136474,100-086-5.1,210-086-2.1
03/23/2001,C,2,4,R,36,0,SMXVQS01.DL1,0,2001,S,RF,C2436,DSL2006018,-106.7699968,32.51364688,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,1,0,SMXVQS01.DL1,0,2001,S,RF,C311,DSL2006018,-106.7733617,32.51375551,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,2,0,SMXVQS01.DL1,0,2001,S,RF,C312,DSL2006018,-106.7734148,32.51374926,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,3,0,SMXVQS01.DL1,0,2001,S,RF,C313,DSL2006018,-106.7734871,32.51375084,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,4,0,SMXVQS01.DL1,0,2001,S,RF,C314,DSL2006018,-106.7735438,32.51375315,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,5,0,SMXVQS01.DL1,0,2001,S,RF,C315,DSL2006018,-106.7736087,32.51374628,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,6,0,SMXVQS01.DL1,0,2001,S,RF,C316,DSL2006018,-106.773667,32.51374163,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,7,0,SMXVQS01.DL1,0,2001,S,RF,C317,DSL2006018,-106.7736693,32.51379976,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,8,0,SMXVQS01.DL1,0,2001,S,RF,C318,DSL2006018,-106.7736085,32.51380065,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,9,0,SMXVQS01.DL1,0,2001,S,RF,C319,DSL2006018,-106.7735452,32.51380289,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,10,0,SMXVQS01.DL1,0,2001,S,RF,C3110,DSL2006018,-106.7734865,32.51380319,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,11,0,SMXVQS01.DL1,0,2001,S,RF,C3111,DSL2006018,-106.7734216,32.51380706,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,12,1,SMXVQS01.DL1,0,2001,S,RF,C3112,DSL2006018,-106.7733614,32.5138098,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,13,0,SMXVQS01.DL1,0,2001,S,RF,C3113,DSL2006018,-106.7733633,32.51386085,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,14,0,SMXVQS01.DL1,0,2001,S,RF,C3114,DSL2006018,-106.7734194,32.51385646,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,15,0,SMXVQS01.DL1,0,2001,S,RF,C3115,DSL2006018,-106.7734841,32.51385688,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,16,0,SMXVQS01.DL1,0,2001,S,RF,C3116,DSL2006018,-106.7735441,32.51385701,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,17,0,SMXVQS01.DL1,0,2001,S,RF,C3117,DSL2006018,-106.7736096,32.5138507,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,18,0,SMXVQS01.DL1,0,2001,S,RF,C3118,DSL2006018,-106.7736688,32.51385067,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,19,0,SMXVQS01.DL1,0,2001,S,RF,C3119,DSL2006018,-106.773668,32.51390275,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,20,0,SMXVQS01.DL1,0,2001,S,RF,C3120,DSL2006018,-106.7736094,32.51390594,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,21,0,SMXVQS01.DL1,0,2001,S,RF,C3121,DSL2006018,-106.773541,32.51391048,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,22,0,SMXVQS01.DL1,0,2001,S,RF,C3122,DSL2006018,-106.7734843,32.51390951,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,23,0,SMXVQS01.DL1,0,2001,S,RF,C3123,DSL2006018,-106.7734209,32.51390754,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,24,2,SMXVQS01.DL1,1,2001,S,RF,C3124,DSL2006018,-106.7733611,32.51391195,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,25,0,SMXVQS01.DL1,0,2001,S,RF,C3125,DSL2006018,-106.7733665,32.51396276,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,26,0,SMXVQS01.DL1,0,2001,S,RF,C3126,DSL2006018,-106.7734254,32.51396297,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,27,1,SMXVQS01.DL1,0,2001,S,RF,C3127,DSL2006018,-106.7734853,32.51395797,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,28,0,SMXVQS01.DL1,0,2001,S,RF,C3128,DSL2006018,-106.7735443,32.51395893,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,29,0,SMXVQS01.DL1,0,2001,S,RF,C3129,DSL2006018,-106.7736138,32.51396063,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,30,0,SMXVQS01.DL1,0,2001,S,RF,C3130,DSL2006018,-106.7736689,32.51395567,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,31,1,SMXVQS01.DL1,0,2001,S,RF,C3131,DSL2006018,-106.7736689,32.51400868,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,34,0,SMXVQS01.DL1,0,2001,S,RF,C3134,DSL2006018,-106.7734857,32.51401289,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,35,12,SMXVQS01.DL1,1,2001,S,RF,C3135,DSL2006018,-106.7734205,32.51401517,100-086-5.1,210-086-2.1
03/23/2001,C,3,1,L,36,0,SMXVQS01.DL1,0,2001,S,RF,C3136,DSL2006018,-106.7733633,32.51401564,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,1,0,SMXVQS01.DL1,0,2001,S,RF,C331,DSL2006018,-106.7739625,32.51425419,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,2,0,SMXVQS01.DL1,0,2001,S,RF,C332,DSL2006018,-106.7740223,32.51425001,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,3,0,SMXVQS01.DL1,0,2001,S,RF,C333,DSL2006018,-106.7740885,32.51425578,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,4,0,SMXVQS01.DL1,0,2001,S,RF,C334,DSL2006018,-106.7741507,32.51425523,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,5,0,SMXVQS01.DL1,0,2001,S,RF,C335,DSL2006018,-106.774212,32.51425111,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,6,0,SMXVQS01.DL1,0,2001,S,RF,C336,DSL2006018,-106.7742672,32.5142524,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,7,0,SMXVQS01.DL1,0,2001,S,RF,C337,DSL2006018,-106.7742719,32.51430879,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,8,0,SMXVQS01.DL1,0,2001,S,RF,C338,DSL2006018,-106.7742147,32.51430561,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,9,0,SMXVQS01.DL1,0,2001,S,RF,C339,DSL2006018,-106.7741514,32.51430532,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,10,0,SMXVQS01.DL1,0,2001,S,RF,C3310,DSL2006018,-106.7740906,32.51430633,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,11,0,SMXVQS01.DL1,0,2001,S,RF,C3311,DSL2006018,-106.7740279,32.51430171,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,12,0,SMXVQS01.DL1,0,2001,S,RF,C3312,DSL2006018,-106.7739674,32.5143071,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,13,0,SMXVQS01.DL1,0,2001,S,RF,C3313,DSL2006018,-106.7739658,32.51435903,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,14,0,SMXVQS01.DL1,0,2001,S,RF,C3314,DSL2006018,-106.7740298,32.51435777,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,15,0,SMXVQS01.DL1,0,2001,S,RF,C3315,DSL2006018,-106.7740915,32.51435785,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,16,0,SMXVQS01.DL1,0,2001,S,RF,C3316,DSL2006018,-106.7741533,32.5143569,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,17,0,SMXVQS01.DL1,0,2001,S,RF,C3317,DSL2006018,-106.7742116,32.51435907,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,19,0,SMXVQS01.DL1,0,2001,S,RF,C3319,DSL2006018,-106.7742729,32.51440813,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,20,0,SMXVQS01.DL1,0,2001,S,RF,C3320,DSL2006018,-106.7742142,32.51440795,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,21,0,SMXVQS01.DL1,0,2001,S,RF,C3321,DSL2006018,-106.774151,32.51441169,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,22,0,SMXVQS01.DL1,0,2001,S,RF,C3322,DSL2006018,-106.77409,32.51441186,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,23,0,SMXVQS01.DL1,0,2001,S,RF,C3323,DSL2006018,-106.7740255,32.51440906,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,24,0,SMXVQS01.DL1,0,2001,S,RF,C3324,DSL2006018,-106.7739637,32.51440931,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,25,0,SMXVQS01.DL1,0,2001,S,RF,C3325,DSL2006018,-106.7739676,32.514465,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,26,0,SMXVQS01.DL1,0,2001,S,RF,C3326,DSL2006018,-106.7740277,32.51446368,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,27,0,SMXVQS01.DL1,0,2001,S,RF,C3327,DSL2006018,-106.7740954,32.51446336,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,28,0,SMXVQS01.DL1,0,2001,S,RF,C3328,DSL2006018,-106.7741558,32.51446226,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,29,0,SMXVQS01.DL1,0,2001,S,RF,C3329,DSL2006018,-106.7742145,32.51446574,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,30,0,SMXVQS01.DL1,0,2001,S,RF,C3330,DSL2006018,-106.774272,32.51446393,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,31,0,SMXVQS01.DL1,0,2001,S,RF,C3331,DSL2006018,-106.7742773,32.51451804,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,32,0,SMXVQS01.DL1,0,2001,S,RF,C3332,DSL2006018,-106.774217,32.51451777,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,34,0,SMXVQS01.DL1,0,2001,S,RF,C3334,DSL2006018,-106.7740951,32.51451486,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,35,0,SMXVQS01.DL1,0,2001,S,RF,C3335,DSL2006018,-106.774027,32.51451918,100-086-5.1,210-086-2.1
03/24/2001,C,3,3,R,36,0,SMXVQS01.DL1,0,2001,S,RF,C3336,DSL2006018,-106.7739694,32.51451933,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,1,9,SMXVQS01.DL1,0,2001,S,RF,C341,DSL2006018,-106.7733671,32.51425801,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,2,13,SMXVQS01.DL1,0,2001,S,RF,C342,DSL2006018,-106.7734275,32.51425282,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,3,26,SMXVQS01.DL1,0,2001,S,RF,C343,DSL2006018,-106.7734901,32.51425925,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,4,14,SMXVQS01.DL1,0,2001,S,RF,C344,DSL2006018,-106.7735498,32.51425835,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,5,9,SMXVQS01.DL1,0,2001,S,RF,C345,DSL2006018,-106.7736136,32.51425605,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,6,31,SMXVQS01.DL1,0,2001,S,RF,C346,DSL2006018,-106.7736742,32.51425942,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,7,14,SMXVQS01.DL1,0,2001,S,RF,C347,DSL2006018,-106.7736746,32.51430779,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,8,11,SMXVQS01.DL1,0,2001,S,RF,C348,DSL2006018,-106.7736134,32.51430585,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,9,22,SMXVQS01.DL1,0,2001,S,RF,C349,DSL2006018,-106.7735523,32.51430879,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,10,4,SMXVQS01.DL1,0,2001,S,RF,C3410,DSL2006018,-106.773491,32.51431,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,11,26,SMXVQS01.DL1,0,2001,S,RF,C3411,DSL2006018,-106.7734286,32.51431049,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,12,14,SMXVQS01.DL1,0,2001,S,RF,C3412,DSL2006018,-106.7733676,32.51431278,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,13,0,SMXVQS01.DL1,0,2001,S,RF,C3413,DSL2006018,-106.7733697,32.51436708,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,14,8,SMXVQS01.DL1,0,2001,S,RF,C3414,DSL2006018,-106.7734304,32.51436764,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,15,11,SMXVQS01.DL1,0,2001,S,RF,C3415,DSL2006018,-106.773494,32.51436569,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,16,11,SMXVQS01.DL1,0,2001,S,RF,C3416,DSL2006018,-106.7735526,32.51436426,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,17,6,SMXVQS01.DL1,0,2001,S,RF,C3417,DSL2006018,-106.7736159,32.51436259,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,18,22,SMXVQS01.DL1,0,2001,S,RF,C3418,DSL2006018,-106.7736762,32.51436266,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,19,6,SMXVQS01.DL1,0,2001,S,RF,C3419,DSL2006018,-106.7736775,32.51441627,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,20,11,SMXVQS01.DL1,0,2001,S,RF,C3420,DSL2006018,-106.7736174,32.51441459,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,21,14,SMXVQS01.DL1,0,2001,S,RF,C3421,DSL2006018,-106.7735578,32.51441453,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,22,8,SMXVQS01.DL1,0,2001,S,RF,C3422,DSL2006018,-106.7734958,32.51441614,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,23,26,SMXVQS01.DL1,0,2001,S,RF,C3423,DSL2006018,-106.7734311,32.51441715,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,24,16,SMXVQS01.DL1,0,2001,S,RF,C3424,DSL2006018,-106.7733702,32.51441693,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,25,42,SMXVQS01.DL1,0,2001,S,RF,C3425,DSL2006018,-106.7733717,32.51447021,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,26,11,SMXVQS01.DL1,0,2001,S,RF,C3426,DSL2006018,-106.7734325,32.5144695,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,27,14,SMXVQS01.DL1,0,2001,S,RF,C3427,DSL2006018,-106.7735015,32.51446557,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,28,6,SMXVQS01.DL1,0,2001,S,RF,C3428,DSL2006018,-106.7735594,32.5144635,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,29,11,SMXVQS01.DL1,0,2001,S,RF,C3429,DSL2006018,-106.7736213,32.51446684,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,30,8,SMXVQS01.DL1,0,2001,S,RF,C3430,DSL2006018,-106.7736815,32.51446781,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,31,6,SMXVQS01.DL1,0,2001,S,RF,C3431,DSL2006018,-106.7736758,32.51452139,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,32,16,SMXVQS01.DL1,0,2001,S,RF,C3432,DSL2006018,-106.773619,32.51451984,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,33,12,SMXVQS01.DL1,0,2001,S,RF,C3433,DSL2006018,-106.7735569,32.5145159,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,34,36,SMXVQS01.DL1,0,2001,S,RF,C3434,DSL2006018,-106.7734971,32.51451805,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,35,8,SMXVQS01.DL1,0,2001,S,RF,C3435,DSL2006018,-106.7734354,32.51451896,100-086-5.1,210-086-2.1
03/24/2001,C,3,4,C,36,17,SMXVQS01.DL1,0,2001,S,RF,C3436,DSL2006018,-106.7733727,32.51451987,100-086-5.1,210-086-2.1
03/25/2001,C,4,2,C,1,6,SMXVQS01.DL1,0,2001,S,RF,C421,DSL2006018,-106.7784323,32.51656436,100-086-5.1,210-086-2.1
03/25/2001,C,4,2,C,2,32,SMXVQS01.DL1,0,2001,S,RF,C422,DSL2006018,-106.7784914,32.51656146,100-086-5.1,210-086-2.1
03/25/2001,C,4,2,C,3,48,SMXVQS01.DL1,0,2001,S,RF,C423,DSL2006018,-106.7785523,32.51656367,100-086-5.1,210-086-2.1
03/25/2001,C,4,2,C,4,18,SMXVQS01.DL1,0,2001,S,RF,C424,DSL2006018,-106.7786129,32.51656393,100-086-5.1,210-086-2.1
03/25/2001,C,4,2,C,5,16,SMXVQS01.DL1,0,2001,S,RF,C425,DSL2006018,-106.7786747,32.51656182,100-086-5.1,210-086-2.1
03/25/2001,C,4,2,C,6,9,SMXVQS01.DL1,0,2001,S,RF,C426,DSL2006018,-106.7787341,32.51656247,100-086-5.1,210-086-2.1
03/25/2001,C,4,2,C,7,11,SMXVQS01.DL1,0,2001,S,RF,C427,DSL2006018,-106.7787383,32.51661249,100-086-5.1,210-086-2.1
03/25/2001,C,4,2,C,8,9,SMXVQS01.DL1,0,2001,S,RF,C428,DSL2006018,-106.7786782,32.51661152,100-086-5.1,210-086-2.1
03/25/2001,C,4,2,C,9,14,SMXVQS01.DL1,0,2001,S,RF,C429,DSL2006018,-106.7786097,32.51661192,100-086-5.1,210-086-2.1
03/25/2001,C,4,2,C,10,15,SMXVQS01.DL1,0,2001,S,RF,C4210,DSL2006018,-106.7785524,32.5166148,100-086-5.1,210-086-2.1
03/25/2001,C,4,2,C,11,6,SMXVQS01.DL1,0,2001,S,RF,C4211,DSL2006018,-106.7784897,32.5166112,100-086-5.1,210-086-2.1
03/25/2001,C,4,2,C,12,6,SMXVQS01.DL1,0,2001,S,RF,C4212,DSL2006018,-106.7784318,32.51661363,100-086-5.1,210-086-2.1
03/25/2001,C,4,2,C,13,14,SMXVQS01.DL1,0,2001,S,RF,C4213,DSL2006018,-106.7784282,32.51666832,100-086-5.1,210-086-2.1
03/25/2001,C,4,2,C,13,14,SMXVQS01.DL1,0,2001,S,RF,C4213,DSL2006018,-106.7784282,32.51666832,100-086-5.1,210-086-2.1
03/25/2001,C,4,2,C,14,8,SMXVQS01.DL1,0,2001,S,RF,C4214,DSL2006018,-106.7784893,32.51667002,100-086-5.1,210-086-2.1
03/25/2001,C,4,2,C,15,18,SMXVQS01.DL1,0,2001,S,RF,C4215,DSL2006018,-106.7785522,32.51666586,100-086-5.1,210-086-2.1
03/25/2001,C,4,2,C,16,9,SMXVQS01.DL1,0,2001,S,RF,C4216,DSL2006018,-106.7786114,32.51666385,100-086-5.1,210-086-2.1
03/25/2001,C,4,2,C,17,7,SMXVQS01.DL1,0,2001,S,RF,C4217,DSL2006018,-106.7786767,32.51666318,100-086-5.1,210-086-2.1
