Timestamp;Entity Name;CO2 (ppm);NH3 (ppm);ambient_light (lux);ambient_noise (dB);humidity (%);temperature (°C)
2022-02-22 07:18:48;Phytobiotics-RTH1;1817;2;30;112;74;21.49
2022-02-22 07:23:58;Phytobiotics-RTH1;1848;2;30;112;72;21.44
2022-02-22 07:29:07;Phytobiotics-RTH1;1863;2;30;113;71;21.46
2022-02-22 07:34:16;Phytobiotics-RTH1;1882;2;30;113;73;21.56
2022-02-22 07:39:26;Phytobiotics-RTH1;1874;2;30;112;71;21.51
2022-02-22 07:44:36;Phytobiotics-RTH1;1695;2;30;112;73;21.44
2022-02-22 07:49:46;Phytobiotics-RTH1;1473;2;30;112;73;21.23
2022-02-22 07:54:55;Phytobiotics-RTH1;1447;2;30;113;74;21.38
2022-02-22 08:00:06;Phytobiotics-RTH1;1527;2;30;112;74;21.44
2022-02-22 08:05:15;Phytobiotics-RTH1;1586;2;30;113;75;21.36
2022-02-22 08:15:43;Phytobiotics-RTH1;1755;2;30;113;72;21.28
2022-02-22 08:20:53;Phytobiotics-RTH1;1693;2;30;113;75;21.13
2022-02-22 08:26:02;Phytobiotics-RTH1;1719;2;30;112;75;21
2022-02-22 08:31:12;Phytobiotics-RTH1;1794;2;30;112;72;21.15
2022-02-22 08:36:22;Phytobiotics-RTH1;1786;2;30;103;80;21.46
2022-02-22 08:41:31;Phytobiotics-RTH1;1677;2;30;76;78;21.64
2022-02-22 08:46:40;Phytobiotics-RTH1;1871;2;30;73;69;22.31
2022-02-22 08:51:51;Phytobiotics-RTH1;1615;2;30;72;73;22
2022-02-22 08:57:00;Phytobiotics-RTH1;1581;2;30;72;71;22.03
2022-02-22 09:02:09;Phytobiotics-RTH1;1537;2;30;71;66;21.64
2022-02-22 09:29:06;Phytobiotics-RTH1;1744;2;30;71;71;21.62
2022-02-22 09:34:16;Phytobiotics-RTH1;1680;2;30;71;73;21.54
2022-02-22 09:39:25;Phytobiotics-RTH1;1757;2;30;72;73;21.74
2022-02-22 09:44:35;Phytobiotics-RTH1;1801;2;30;72;73;22.05
2022-02-22 09:49:44;Phytobiotics-RTH1;1874;2;30;72;72;22.05
2022-02-22 09:54:54;Phytobiotics-RTH1;1887;2;30;72;73;22.1
2022-02-22 10:00:03;Phytobiotics-RTH1;1775;2;30;72;69;21.67
2022-02-22 10:05:12;Phytobiotics-RTH1;1742;2;30;71;73;21.77
2022-02-22 10:10:21;Phytobiotics-RTH1;1840;3;30;71;70;22.03
2022-02-22 10:15:31;Phytobiotics-RTH1;1830;2;30;72;71;21.79
2022-02-22 10:20:40;Phytobiotics-RTH1;1535;2;30;72;71;21.26
2022-02-22 10:25:50;Phytobiotics-RTH1;1387;2;30;72;67;20.97
2022-02-22 10:30:59;Phytobiotics-RTH1;1475;3;30;73;74;21.38
2022-02-22 10:36:10;Phytobiotics-RTH1;1664;3;30;71;70;21.54
2022-02-22 10:41:19;Phytobiotics-RTH1;1726;2;30;71;72;21.41
2022-02-22 10:46:29;Phytobiotics-RTH1;1863;2;30;71;73;21.82
2022-02-22 10:51:38;Phytobiotics-RTH1;1874;2;30;69;70;21.62
2022-02-22 10:56:48;Phytobiotics-RTH1;1995;2;30;71;75;21.97
2022-02-22 11:01:57;Phytobiotics-RTH1;1817;2;30;72;73;21.67
2022-02-22 11:07:07;Phytobiotics-RTH1;1579;2;30;71;72;21.51
2022-02-22 11:30:22;Phytobiotics-RTH1;1581;2;30;72;73;21.74
2022-02-22 11:35:31;Phytobiotics-RTH1;1711;2;30;71;71;21.95
2022-02-22 11:40:42;Phytobiotics-RTH1;1866;2;30;71;74;22.18
2022-02-22 11:45:51;Phytobiotics-RTH1;1964;2;30;77;73;22.54
2022-02-22 11:51:01;Phytobiotics-RTH1;1416;2;30;75;67;21.54
2022-02-22 11:56:12;Phytobiotics-RTH1;1082;3;30;73;65;21.23
2022-02-22 12:06:38;Phytobiotics-RTH1;1439;2;30;69;73;21.54
2022-02-22 12:11:47;Phytobiotics-RTH1;1675;2;30;56;73;21.64
2022-02-22 12:16:57;Phytobiotics-RTH1;1915;2;30;71;73;21.92
2022-02-22 12:22:06;Phytobiotics-RTH1;1856;2;30;50;74;21.69
2022-02-22 12:32:40;Phytobiotics-RTH1;2014;2;30;71;76;21.9
2022-02-22 12:49:15;Phytobiotics-RTH1;1628;5;30;71;77;21.69
2022-02-22 13:06:02;Phytobiotics-RTH1;1584;2;30;71;73;22.05
2022-02-22 13:11:11;Phytobiotics-RTH1;1799;2;30;72;73;22.36
2022-02-22 13:16:22;Phytobiotics-RTH1;1589;2;30;71;71;22.18
2022-02-22 13:47:40;Phytobiotics-RTH1;1395;2;30;71;73;21.49
2022-02-22 14:28:12;Phytobiotics-RTH1;1796;2;30;72;74;22.08
2022-02-22 14:33:21;Phytobiotics-RTH1;1781;2;30;72;72;21.9
2022-02-22 14:38:30;Phytobiotics-RTH1;1662;2;30;74;73;21.87
2022-02-22 14:43:39;Phytobiotics-RTH1;1597;2;30;71;77;21.74
2022-02-22 14:48:48;Phytobiotics-RTH1;1915;2;30;71;77;22.21
2022-02-22 14:53:57;Phytobiotics-RTH1;1933;2;30;68;75;22.18
2022-02-22 14:59:16;Phytobiotics-RTH1;2091;3;30;71;74;22.33
2022-02-22 15:10:03;Phytobiotics-RTH1;1781;2;30;71;73;21.64
2022-02-22 15:22:54;Phytobiotics-RTH1;1830;2;30;71;73;22.05
2022-02-22 15:28:06;Phytobiotics-RTH1;1775;2;30;71;74;21.97
2022-02-22 15:33:15;Phytobiotics-RTH1;1775;2;30;71;71;21.79
2022-02-22 15:38:26;Phytobiotics-RTH1;1530;2;30;74;74;21.62
2022-02-22 15:43:38;Phytobiotics-RTH1;1372;2;30;73;71;21.44
2022-02-22 15:48:47;Phytobiotics-RTH1;1224;2;30;72;72;21.13
2022-02-22 15:53:57;Phytobiotics-RTH1;1193;2;30;72;74;21
2022-02-22 15:59:07;Phytobiotics-RTH1;1395;2;30;67;71;21.44
2022-02-22 16:04:16;Phytobiotics-RTH1;1462;2;30;71;73;21.38
2022-02-22 16:09:25;Phytobiotics-RTH1;1478;2;30;72;69;21.36
2022-02-22 16:14:35;Phytobiotics-RTH1;1317;2;30;71;69;21.36
2022-02-22 16:19:45;Phytobiotics-RTH1;1335;2;30;71;67;21.44
2022-02-22 16:24:54;Phytobiotics-RTH1;1193;2;30;72;67;21.15
2022-02-22 16:30:04;Phytobiotics-RTH1;1121;2;30;72;67;20.97
2022-02-22 16:35:13;Phytobiotics-RTH1;1276;2;30;72;68;21.13
2022-02-22 16:40:23;Phytobiotics-RTH1;1273;2;30;74;68;21.1
2022-02-22 16:45:32;Phytobiotics-RTH1;1250;2;30;73;66;21.21
2022-02-22 16:50:42;Phytobiotics-RTH1;1084;2;30;73;70;20.95
2022-02-22 16:55:51;Phytobiotics-RTH1;1074;2;30;72;71;20.82
2022-02-22 17:01:01;Phytobiotics-RTH1;1105;2;30;65;72;20.69
2022-02-22 17:06:10;Phytobiotics-RTH1;1486;2;30;71;72;21.23
2022-02-22 17:11:20;Phytobiotics-RTH1;1480;2;30;69;74;21
2022-02-22 17:16:29;Phytobiotics-RTH1;1649;2;30;66;71;21.05
2022-02-22 17:21:38;Phytobiotics-RTH1;1504;2;30;71;71;20.9
2022-02-22 17:26:48;Phytobiotics-RTH1;1581;2;30;71;71;20.92
2022-02-22 17:31:57;Phytobiotics-RTH1;1667;2;30;71;76;21.26
2022-02-22 17:37:06;Phytobiotics-RTH1;1742;2;30;72;72;21.36
2022-02-22 17:42:15;Phytobiotics-RTH1;1623;2;30;72;74;21.31
2022-02-22 17:47:25;Phytobiotics-RTH1;1693;2;30;69;73;21.33
2022-02-22 17:52:34;Phytobiotics-RTH1;1848;2;30;72;75;21.64
2022-02-22 17:57:44;Phytobiotics-RTH1;1742;2;30;71;72;21.51
2022-02-22 18:02:53;Phytobiotics-RTH1;1755;2;30;72;73;21.41
2022-02-22 18:08:02;Phytobiotics-RTH1;1724;2;30;72;74;21.33
2022-02-22 18:13:11;Phytobiotics-RTH1;1775;2;30;72;74;21.46
2022-02-22 18:18:21;Phytobiotics-RTH1;1928;2;30;71;73;21.79
2022-02-22 18:23:30;Phytobiotics-RTH1;1832;2;30;71;72;21.67
2022-02-22 18:28:39;Phytobiotics-RTH1;1910;2;30;72;75;21.67
2022-02-22 18:33:49;Phytobiotics-RTH1;1822;2;30;71;73;21.49
2022-02-22 18:38:58;Phytobiotics-RTH1;2058;2;30;72;74;21.69
2022-02-22 18:44:07;Phytobiotics-RTH1;2078;2;30;72;74;21.62
2022-02-22 18:49:17;Phytobiotics-RTH1;2148;2;30;72;77;21.92
2022-02-22 18:54:28;Phytobiotics-RTH1;2089;2;30;73;71;21.85
2022-02-22 18:59:41;Phytobiotics-RTH1;2096;2;30;72;73;21.69
2022-02-22 19:04:50;Phytobiotics-RTH1;2081;3;30;71;72;21.33
2022-02-22 19:16:22;Phytobiotics-RTH1;2208;2;30;71;78;21.49
2022-02-22 19:21:31;Phytobiotics-RTH1;2200;2;30;71;76;21.31
2022-02-22 19:26:40;Phytobiotics-RTH1;2272;2;30;72;74;21.33
2022-02-22 19:31:50;Phytobiotics-RTH1;2348;3;30;72;76;21.54
2022-02-22 19:37:01;Phytobiotics-RTH1;2487;3;30;71;79;21.82
2022-02-22 19:42:12;Phytobiotics-RTH1;2570;2;30;73;79;22.05
2022-02-22 19:57:55;Phytobiotics-RTH1;2172;2;30;69;78;21.82
2022-02-22 20:08:21;Phytobiotics-RTH1;2386;2;30;71;74;21.62
2022-02-22 20:13:30;Phytobiotics-RTH1;2508;2;30;71;75;21.95
2022-02-22 20:18:40;Phytobiotics-RTH1;2469;2;30;71;79;21.62
2022-02-22 20:23:49;Phytobiotics-RTH1;2446;2;30;72;76;21.44
2022-02-22 20:28:59;Phytobiotics-RTH1;2557;2;30;72;72;21.56
2022-02-22 20:34:11;Phytobiotics-RTH1;2441;2;30;72;77;21.38
2022-02-22 20:39:20;Phytobiotics-RTH1;2332;3;30;72;78;21.18
2022-02-22 20:44:30;Phytobiotics-RTH1;2433;2;30;72;75;21.13
2022-02-22 20:49:39;Phytobiotics-RTH1;2495;2;30;72;75;21.36
2022-02-23 18:51:19;Phytobiotics-RTH1;1809;3;30;72;74;21.46
2022-02-23 19:01:39;Phytobiotics-RTH1;1731;2;30;73;67;21.33
2022-02-23 19:06:48;Phytobiotics-RTH1;1579;2;30;72;76;21.08
2022-02-23 19:11:58;Phytobiotics-RTH1;1819;3;30;72;78;21.44
2022-02-23 19:17:07;Phytobiotics-RTH1;1915;2;30;72;70;21.41
2022-02-23 19:22:16;Phytobiotics-RTH1;1825;2;30;72;74;21.21
2022-02-23 19:27:26;Phytobiotics-RTH1;1734;2;30;71;78;21.03
2022-02-23 19:32:35;Phytobiotics-RTH1;1796;2;30;71;75;21.03
2022-02-23 19:37:45;Phytobiotics-RTH1;2006;2;30;72;73;21.33
2022-02-23 19:42:54;Phytobiotics-RTH1;1941;3;30;72;78;21.49
2022-02-23 19:53:31;Phytobiotics-RTH1;2071;2;30;72;77;21.51
2022-02-23 20:24:14;Phytobiotics-RTH1;2249;2;30;72;73;22.15
2022-02-23 20:43:49;Phytobiotics-RTH1;2058;2;30;73;77;21.97
2022-02-23 20:49:10;Phytobiotics-RTH1;2045;2;30;73;76;22.03
2022-02-23 21:12:18;Phytobiotics-RTH1;2096;3;30;72;76;22.18
2022-02-23 21:17:28;Phytobiotics-RTH1;2027;2;30;72;74;21.82
2022-02-23 21:22:37;Phytobiotics-RTH1;1913;3;30;72;79;21.74
2022-02-23 21:27:47;Phytobiotics-RTH1;2182;2;30;71;80;22.1
2022-02-23 21:32:57;Phytobiotics-RTH1;2257;4;30;72;79;22.18
2022-02-23 21:38:06;Phytobiotics-RTH1;2236;3;30;72;76;22.05
2022-02-23 21:43:15;Phytobiotics-RTH1;2324;3;30;73;78;22.28
2022-02-23 21:48:24;Phytobiotics-RTH1;2451;3;30;72;78;22.46
2022-02-23 21:53:34;Phytobiotics-RTH1;2472;4;30;71;77;22.38
2022-02-23 21:58:44;Phytobiotics-RTH1;2508;3;30;92;77;22.38
2022-02-23 22:03:53;Phytobiotics-RTH1;2526;3;30;97;74;22.51
2022-02-23 22:09:03;Phytobiotics-RTH1;2412;3;30;97;75;22.28
2022-02-23 22:14:12;Phytobiotics-RTH1;2228;2;30;97;71;22.05
2022-02-23 22:19:22;Phytobiotics-RTH1;2001;2;30;100;74;21.67
2022-02-23 22:24:31;Phytobiotics-RTH1;2032;3;30;101;78;21.62
2022-02-23 22:29:41;Phytobiotics-RTH1;2192;2;30;101;79;21.85
2022-02-23 22:52:05;Phytobiotics-RTH1;1835;3;30;105;76;21.23
2022-02-23 22:57:15;Phytobiotics-RTH1;1799;3;30;104;76;21.13
2022-02-23 23:02:24;Phytobiotics-RTH1;2006;2;30;105;70;21.46
2022-02-23 23:07:38;Phytobiotics-RTH1;1954;2;30;104;77;21.33
2022-02-23 23:12:48;Phytobiotics-RTH1;1812;2;30;105;78;21.31
2022-02-23 23:17:57;Phytobiotics-RTH1;1832;2;30;106;72;21.31
2022-02-23 23:23:09;Phytobiotics-RTH1;1910;3;30;106;74;21.59
2022-02-23 23:28:19;Phytobiotics-RTH1;1794;3;30;105;79;21.26
2022-02-23 23:33:29;Phytobiotics-RTH1;1786;2;30;105;77;20.92
2022-02-23 23:38:39;Phytobiotics-RTH1;1869;2;30;107;72;20.97
2022-02-23 23:43:48;Phytobiotics-RTH1;1706;3;30;106;77;20.85
2022-02-23 23:48:57;Phytobiotics-RTH1;1664;3;30;106;75;20.62
2022-02-23 23:54:06;Phytobiotics-RTH1;1856;2;30;107;72;20.74
2022-02-23 23:59:16;Phytobiotics-RTH1;1819;2;30;109;77;20.72
2022-02-24 00:04:26;Phytobiotics-RTH1;1638;2;30;109;76;20.41
2022-02-24 00:09:35;Phytobiotics-RTH1;1677;2;30;108;74;20.36
2022-02-24 00:20:11;Phytobiotics-RTH1;1726;3;30;110;76;20.56
2022-02-24 00:39:31;Phytobiotics-RTH1;1524;2;30;111;74;19.72
2022-02-24 01:06:24;Phytobiotics-RTH1;1491;3;30;111;73;19.46
2022-02-24 01:11:34;Phytobiotics-RTH1;1431;2;30;111;79;19.41
2022-02-24 01:16:43;Phytobiotics-RTH1;1452;2;30;112;75;19.46
2022-02-24 01:21:52;Phytobiotics-RTH1;1527;2;30;112;71;19.64
2022-02-24 01:27:02;Phytobiotics-RTH1;1449;2;30;111;78;19.56
2022-02-24 01:32:12;Phytobiotics-RTH1;1423;3;30;110;76;19.51
2022-02-24 01:37:21;Phytobiotics-RTH1;1429;2;30;112;74;19.46
2022-02-24 01:42:31;Phytobiotics-RTH1;1509;2;30;112;76;19.77
2022-02-24 01:47:40;Phytobiotics-RTH1;1423;3;30;111;77;19.56
2022-02-24 01:52:50;Phytobiotics-RTH1;1449;2;30;112;77;19.69
2022-02-24 01:57:59;Phytobiotics-RTH1;1563;2;30;112;73;19.79
2022-02-24 02:03:08;Phytobiotics-RTH1;1462;3;30;111;78;19.79
2022-02-24 02:08:17;Phytobiotics-RTH1;1398;2;30;112;77;19.72
2022-02-24 02:13:27;Phytobiotics-RTH1;1483;2;30;110;75;19.82
2022-02-24 02:18:36;Phytobiotics-RTH1;1537;4;30;108;83;20.64
2022-02-24 02:23:46;Phytobiotics-RTH1;1568;2;30;109;80;20.85
2022-02-24 02:28:55;Phytobiotics-RTH1;1607;3;30;110;78;21.03
2022-02-24 02:34:05;Phytobiotics-RTH1;1514;2;30;109;76;20.79
2022-02-24 02:46:41;Phytobiotics-RTH1;1656;3;30;112;76;20.72
2022-02-24 02:57:25;Phytobiotics-RTH1;1768;2;30;112;74;20.59
2022-02-24 03:02:35;Phytobiotics-RTH1;1698;3;30;112;79;20.59
2022-02-24 03:07:45;Phytobiotics-RTH1;1610;2;30;112;78;20.41
2022-02-24 03:12:54;Phytobiotics-RTH1;1760;3;30;112;75;20.36
2022-02-24 03:18:04;Phytobiotics-RTH1;1750;2;30;112;78;20.44
2022-02-24 03:23:13;Phytobiotics-RTH1;1662;3;30;112;79;20.36
2022-02-24 03:28:22;Phytobiotics-RTH1;1739;2;30;112;76;20.41
2022-02-24 03:33:32;Phytobiotics-RTH1;1871;2;30;112;75;20.74
2022-02-24 03:38:42;Phytobiotics-RTH1;1786;2;30;113;80;20.79
2022-02-24 03:43:52;Phytobiotics-RTH1;1744;2;30;112;76;20.62
2022-02-24 03:49:01;Phytobiotics-RTH1;1827;2;30;113;72;20.74
2022-02-24 03:54:11;Phytobiotics-RTH1;1605;2;30;113;74;20.23
2022-02-24 03:59:20;Phytobiotics-RTH1;1726;2;30;113;77;20.46
2022-02-24 04:04:29;Phytobiotics-RTH1;1555;3;30;112;77;20.18
2022-02-24 04:09:39;Phytobiotics-RTH1;1545;2;30;113;74;19.95
2022-02-24 04:35:40;Phytobiotics-RTH1;1571;2;30;112;79;20.05
2022-02-24 04:40:50;Phytobiotics-RTH1;1509;3;30;112;79;20.05
2022-02-24 04:45:59;Phytobiotics-RTH1;1659;3;30;112;77;20.33
2022-02-24 04:51:09;Phytobiotics-RTH1;1724;3;30;112;80;20.69
2022-02-24 04:56:18;Phytobiotics-RTH1;1716;2;30;112;78;20.87
2022-02-24 05:01:28;Phytobiotics-RTH1;1742;3;30;113;74;20.77
2022-02-24 05:06:37;Phytobiotics-RTH1;1713;2;30;112;76;20.54
2022-02-24 05:11:47;Phytobiotics-RTH1;1594;3;30;113;77;20.23
2022-02-24 05:16:56;Phytobiotics-RTH1;1550;2;30;113;74;20.05
2022-02-24 05:22:05;Phytobiotics-RTH1;1584;2;30;113;73;20.05
2022-02-24 05:27:15;Phytobiotics-RTH1;1506;2;30;113;76;19.79
2022-02-24 05:32:24;Phytobiotics-RTH1;1457;3;30;113;75;19.54
2022-02-24 05:37:33;Phytobiotics-RTH1;1524;3;30;113;72;19.69
2022-02-24 05:42:43;Phytobiotics-RTH1;1491;2;30;113;78;19.74
2022-02-24 05:47:52;Phytobiotics-RTH1;1447;3;30;113;77;19.67
2022-02-24 05:53:01;Phytobiotics-RTH1;1462;2;30;113;73;19.51
2022-02-24 05:58:11;Phytobiotics-RTH1;1517;2;30;113;75;19.72
2022-02-24 06:03:20;Phytobiotics-RTH1;1416;4;30;113;77;19.51
2022-02-24 06:08:29;Phytobiotics-RTH1;1447;2;30;113;75;19.46
2022-02-24 06:13:39;Phytobiotics-RTH1;1501;2;30;112;74;19.69
2022-02-24 06:18:49;Phytobiotics-RTH1;1429;3;30;112;78;19.72
2022-02-24 06:23:59;Phytobiotics-RTH1;1398;2;30;113;77;19.54
2022-02-24 06:29:08;Phytobiotics-RTH1;1454;2;30;112;75;19.56
2022-02-24 06:34:18;Phytobiotics-RTH1;1447;2;30;113;78;19.79
2022-02-24 06:39:27;Phytobiotics-RTH1;1377;2;30;113;77;19.67
2022-02-24 06:44:36;Phytobiotics-RTH1;1436;2;30;113;76;19.62
2022-02-24 06:49:45;Phytobiotics-RTH1;1460;2;30;113;76;19.74
2022-02-24 06:54:54;Phytobiotics-RTH1;1377;3;30;113;80;19.79
2022-02-24 07:00:04;Phytobiotics-RTH1;1387;2;30;113;76;19.74
2022-02-24 07:05:13;Phytobiotics-RTH1;1436;3;30;113;74;19.92
2022-02-24 07:10:24;Phytobiotics-RTH1;1400;3;30;112;79;20.05
2022-02-24 07:15:33;Phytobiotics-RTH1;1385;2;30;113;78;19.82
2022-02-24 07:20:42;Phytobiotics-RTH1;1454;2;30;113;75;20
2022-02-24 07:25:52;Phytobiotics-RTH1;1395;4;30;113;78;20.13
2022-02-24 07:31:01;Phytobiotics-RTH1;1335;2;30;113;78;20
2022-02-24 07:36:11;Phytobiotics-RTH1;1346;2;30;113;76;20.08
2022-02-24 07:41:20;Phytobiotics-RTH1;1410;2;30;113;75;20.33
2022-02-24 07:51:52;Phytobiotics-RTH1;1229;2;30;112;77;19.95
2022-02-24 08:02:27;Phytobiotics-RTH1;1377;2;30;112;78;20.33
2022-02-24 08:07:37;Phytobiotics-RTH1;1341;2;30;113;78;19.9
2022-02-24 08:42:52;Phytobiotics-RTH1;1268;3;30;113;75;19.18
2022-02-24 09:28:20;Phytobiotics-RTH1;1555;3;30;80;83;20.82
2022-02-24 09:33:29;Phytobiotics-RTH1;1721;2;30;75;77;20.97
2022-02-24 09:58:51;Phytobiotics-RTH1;1646;2;30;72;76;21.05
2022-02-24 10:05:42;Phytobiotics-RTH1;1530;2;30;72;75;20.51
2022-02-24 10:10:52;Phytobiotics-RTH1;1496;2;30;72;73;20.41
2022-02-24 10:16:04;Phytobiotics-RTH1;1553;2;30;72;74;20.54
2022-02-24 10:21:13;Phytobiotics-RTH1;1550;2;30;72;76;20.38
2022-02-24 10:26:22;Phytobiotics-RTH1;1501;3;30;73;73;20.03
2022-02-24 10:31:32;Phytobiotics-RTH1;1649;3;30;73;72;20.51
2022-02-24 10:36:42;Phytobiotics-RTH1;1631;2;30;73;76;20.41
2022-02-24 10:41:51;Phytobiotics-RTH1;1594;2;30;72;72;20.33
2022-02-24 10:47:01;Phytobiotics-RTH1;1763;2;30;72;70;20.49
2022-02-24 10:52:10;Phytobiotics-RTH1;1763;2;30;74;76;20.67
2022-02-24 10:57:21;Phytobiotics-RTH1;1752;2;30;72;73;20.56
2022-02-24 11:02:30;Phytobiotics-RTH1;1876;4;30;72;69;20.82
2022-02-24 11:07:41;Phytobiotics-RTH1;1763;3;30;73;75;20.67
2022-02-24 11:12:50;Phytobiotics-RTH1;1711;2;30;72;72;20.41
2022-02-24 11:17:59;Phytobiotics-RTH1;1843;2;30;71;68;20.67
2022-02-24 11:23:10;Phytobiotics-RTH1;1768;2;30;72;73;20.59
2022-02-24 11:28:19;Phytobiotics-RTH1;1698;3;30;73;73;20.36
2022-02-24 11:33:28;Phytobiotics-RTH1;1809;2;30;72;71;20.46
2022-02-24 11:38:38;Phytobiotics-RTH1;1804;2;30;72;77;20.49
2022-02-24 11:43:48;Phytobiotics-RTH1;1742;3;30;71;77;20.38
2022-02-24 11:48:57;Phytobiotics-RTH1;1871;3;30;73;71;20.56
2022-02-24 11:59:26;Phytobiotics-RTH1;1775;2;30;74;78;20.54
2022-02-24 12:04:35;Phytobiotics-RTH1;1928;2;30;74;72;20.79
2022-02-24 12:16:11;Phytobiotics-RTH1;1651;2;30;75;74;20.74
2022-02-24 12:21:20;Phytobiotics-RTH1;1579;2;30;72;71;20.77
2022-02-24 12:26:30;Phytobiotics-RTH1;1592;2;30;72;72;20.9
2022-02-24 12:31:39;Phytobiotics-RTH1;1682;2;30;72;74;20.72
2022-02-24 12:36:51;Phytobiotics-RTH1;1711;3;30;68;75;20.85
2022-02-24 13:09:38;Phytobiotics-RTH1;1304;4;30;72;74;20.49
2022-02-24 13:43:19;Phytobiotics-RTH1;1905;2;30;72;74;20.95
2022-02-24 13:48:29;Phytobiotics-RTH1;1941;3;30;73;78;21.05
2022-02-24 13:53:38;Phytobiotics-RTH1;2143;6;30;72;76;21.28
2022-02-24 13:58:47;Phytobiotics-RTH1;2218;2;30;71;75;21.41
2022-02-24 14:03:57;Phytobiotics-RTH1;2425;2;30;73;75;21.67
2022-02-24 14:09:06;Phytobiotics-RTH1;2280;3;30;72;76;21.49
2022-02-24 14:14:16;Phytobiotics-RTH1;2340;8;30;72;74;21.46
2022-02-24 14:19:25;Phytobiotics-RTH1;2404;3;30;72;78;21.67
2022-02-24 14:24:34;Phytobiotics-RTH1;2340;3;30;73;76;21.69
2022-02-24 14:29:44;Phytobiotics-RTH1;2350;2;30;72;76;21.74
2022-02-24 14:34:53;Phytobiotics-RTH1;2448;2;30;72;72;21.92
2022-02-24 14:40:03;Phytobiotics-RTH1;2402;3;30;72;73;21.82
2022-02-24 14:45:12;Phytobiotics-RTH1;2402;2;30;73;75;21.9
2022-02-24 14:50:22;Phytobiotics-RTH1;2366;2;30;75;71;21.69
2022-02-24 14:55:31;Phytobiotics-RTH1;2247;3;30;73;76;21.62
2022-02-24 15:00:41;Phytobiotics-RTH1;2301;6;30;72;72;21.87
2022-02-24 15:05:51;Phytobiotics-RTH1;2296;4;30;71;77;21.74
2022-02-24 15:25:20;Phytobiotics-RTH1;2166;3;30;71;70;20.77
2022-02-24 15:30:36;Phytobiotics-RTH1;2083;2;30;72;77;20.59
2022-02-24 15:35:50;Phytobiotics-RTH1;1933;2;30;72;76;20.23
2022-02-24 15:40:59;Phytobiotics-RTH1;2135;2;30;72;70;20.46
2022-02-24 15:46:10;Phytobiotics-RTH1;2042;2;30;72;78;20.33
2022-02-24 15:51:19;Phytobiotics-RTH1;1975;2;30;72;77;20.21
2022-02-24 15:56:29;Phytobiotics-RTH1;2112;2;30;73;71;20.41
2022-02-24 16:01:43;Phytobiotics-RTH1;2096;4;30;72;79;20.54
2022-02-24 16:06:52;Phytobiotics-RTH1;2016;2;30;73;76;20.38
2022-02-24 16:12:02;Phytobiotics-RTH1;2148;2;30;72;71;20.18
2022-02-24 16:17:11;Phytobiotics-RTH1;2102;5;30;72;77;20.44
2022-02-24 16:22:21;Phytobiotics-RTH1;1951;2;30;72;74;19.97
2022-02-24 16:27:30;Phytobiotics-RTH1;2071;2;30;72;69;20
2022-02-24 16:32:39;Phytobiotics-RTH1;2122;3;30;72;77;20.21
2022-02-24 16:37:49;Phytobiotics-RTH1;1993;3;30;73;76;19.82
2022-02-24 16:42:58;Phytobiotics-RTH1;2104;2;30;72;71;20
2022-02-24 16:48:07;Phytobiotics-RTH1;2125;2;30;73;76;20.21
2022-02-24 16:53:19;Phytobiotics-RTH1;1980;3;30;72;76;19.82
2022-02-24 16:58:28;Phytobiotics-RTH1;2073;2;30;73;72;19.69
2022-02-24 17:03:39;Phytobiotics-RTH1;2203;2;30;75;75;20.05
2022-02-24 17:08:48;Phytobiotics-RTH1;2058;3;30;73;75;19.87
2022-02-24 17:13:58;Phytobiotics-RTH1;2112;2;30;76;73;19.79
2022-02-24 17:19:16;Phytobiotics-RTH1;2174;3;30;74;73;20.21
2022-02-24 17:25:52;Phytobiotics-RTH1;2159;3;30;94;81;20.49
2022-02-24 17:31:01;Phytobiotics-RTH1;2122;3;30;101;78;20.28
2022-02-24 17:36:10;Phytobiotics-RTH1;2234;2;30;101;67;20.46
2022-02-24 18:04:46;Phytobiotics-RTH1;2058;2;30;104;75;19.46
2022-02-24 18:09:57;Phytobiotics-RTH1;1964;2;30;104;77;19.26
2022-02-24 18:15:06;Phytobiotics-RTH1;2052;2;30;105;70;19.33
2022-02-24 18:20:16;Phytobiotics-RTH1;2083;2;30;105;75;19.69
2022-02-24 18:25:26;Phytobiotics-RTH1;1951;4;30;105;75;19.69
2022-02-24 18:30:36;Phytobiotics-RTH1;2091;2;30;107;73;19.74
2022-02-24 18:35:52;Phytobiotics-RTH1;2216;8;30;109;74;20.31
2022-02-24 18:41:02;Phytobiotics-RTH1;2055;2;30;107;74;19.95
2022-02-24 18:46:11;Phytobiotics-RTH1;2122;2;30;85;74;19.97
2022-02-24 18:51:20;Phytobiotics-RTH1;2228;2;30;75;73;20.56
2022-02-24 18:56:30;Phytobiotics-RTH1;2021;3;30;74;77;20.33
2022-02-24 19:01:39;Phytobiotics-RTH1;2086;2;30;74;72;20.31
2022-02-24 19:06:49;Phytobiotics-RTH1;2156;2;30;74;73;20.49
2022-02-24 19:11:58;Phytobiotics-RTH1;2029;2;30;72;75;20.03
2022-02-24 19:17:07;Phytobiotics-RTH1;2099;2;30;72;72;19.92
2022-02-24 19:22:17;Phytobiotics-RTH1;2146;3;30;72;73;20.1
2022-02-24 19:27:26;Phytobiotics-RTH1;1995;2;30;72;76;19.46
2022-02-24 19:32:36;Phytobiotics-RTH1;1959;2;30;72;72;19.41
